TransactionDate,Year,Month,Day,Weekday
2024-04-10 06:31:00,2024,4,10,Wednesday
2023-06-24 22:28:00,2023,6,24,Saturday
2024-03-17 17:48:00,2024,3,17,Sunday
2023-12-19 03:37:00,2023,12,19,Tuesday
2023-08-10 13:52:00,2023,8,10,Thursday
2023-07-11 04:51:00,2023,7,11,Tuesday
2024-03-24 14:39:00,2024,3,24,Sunday
2024-04-22 06:00:00,2024,4,22,Monday
2024-03-18 23:14:00,2024,3,18,Monday
2024-02-22 17:41:00,2024,2,22,Thursday
2023-11-23 10:39:00,2023,11,23,Thursday
2023-07-05 20:01:00,2023,7,5,Wednesday
2023-08-01 01:28:00,2023,8,1,Tuesday
2023-12-29 03:34:00,2023,12,29,Friday
2023-11-10 05:36:00,2023,11,10,Friday
2024-04-17 11:35:00,2024,4,17,Wednesday
2023-06-04 19:41:00,2023,6,4,Sunday
2024-04-16 03:15:00,2024,4,16,Tuesday
2024-02-24 15:44:00,2024,2,24,Saturday
2023-09-05 17:28:00,2023,9,5,Tuesday
2023-06-17 14:03:00,2023,6,17,Saturday
2023-07-16 01:00:00,2023,7,16,Sunday
2023-08-25 01:03:00,2023,8,25,Friday
2023-05-09 06:45:00,2023,5,9,Tuesday
2023-07-16 19:43:00,2023,7,16,Sunday
2023-12-11 12:55:00,2023,12,11,Monday
2024-03-18 12:28:00,2024,3,18,Monday
2024-01-12 10:14:00,2024,1,12,Friday
2023-10-05 04:12:00,2023,10,5,Thursday
2023-08-12 13:52:00,2023,8,12,Saturday
2023-11-05 04:27:00,2023,11,5,Sunday
2023-12-05 20:48:00,2023,12,5,Tuesday
2023-10-10 03:18:00,2023,10,10,Tuesday
2024-01-14 18:20:00,2024,1,14,Sunday
2024-02-08 11:55:00,2024,2,8,Thursday
2024-04-06 15:49:00,2024,4,6,Saturday
2024-01-21 23:12:00,2024,1,21,Sunday
2024-02-13 00:41:00,2024,2,13,Tuesday
2023-10-11 19:49:00,2023,10,11,Wednesday
2024-04-04 07:54:00,2024,4,4,Thursday
2023-05-08 20:31:00,2023,5,8,Monday
2023-11-03 18:32:00,2023,11,3,Friday
2023-08-08 09:02:00,2023,8,8,Tuesday
2024-02-24 04:40:00,2024,2,24,Saturday
2023-05-17 19:38:00,2023,5,17,Wednesday
2024-04-14 16:27:00,2024,4,14,Sunday
2023-08-01 20:09:00,2023,8,1,Tuesday
2023-09-16 18:38:00,2023,9,16,Saturday
2024-02-03 13:57:00,2024,2,3,Saturday
2024-03-03 01:23:00,2024,3,3,Sunday
2024-01-23 02:38:00,2024,1,23,Tuesday
2024-02-17 05:07:00,2024,2,17,Saturday
2023-06-22 01:36:00,2023,6,22,Thursday
2023-05-30 12:14:00,2023,5,30,Tuesday
2024-02-09 11:46:00,2024,2,9,Friday
2024-01-26 14:14:00,2024,1,26,Friday
2023-08-28 08:20:00,2023,8,28,Monday
2024-02-07 15:48:00,2024,2,7,Wednesday
2023-11-09 15:57:00,2023,11,9,Thursday
2023-08-15 06:36:00,2023,8,15,Tuesday
2023-06-03 15:51:00,2023,6,3,Saturday
2023-09-19 21:41:00,2023,9,19,Tuesday
2023-09-16 01:31:00,2023,9,16,Saturday
2023-09-20 23:05:00,2023,9,20,Wednesday
2023-05-28 14:11:00,2023,5,28,Sunday
2023-09-14 07:18:00,2023,9,14,Thursday
2024-04-06 19:48:00,2024,4,6,Saturday
2024-03-04 18:20:00,2024,3,4,Monday
2024-04-17 20:31:00,2024,4,17,Wednesday
2023-12-30 05:01:00,2023,12,30,Saturday
2024-04-01 00:12:00,2024,4,1,Monday
2023-12-25 13:58:00,2023,12,25,Monday
2023-09-16 15:09:00,2023,9,16,Saturday
2023-11-23 21:21:00,2023,11,23,Thursday
2023-09-21 21:53:00,2023,9,21,Thursday
2023-10-18 09:16:00,2023,10,18,Wednesday
2023-12-14 16:36:00,2023,12,14,Thursday
2023-09-10 21:14:00,2023,9,10,Sunday
2023-11-17 01:32:00,2023,11,17,Friday
2023-05-06 03:01:00,2023,5,6,Saturday
2024-03-30 12:27:00,2024,3,30,Saturday
2023-04-30 10:52:00,2023,4,30,Sunday
2023-06-27 15:36:00,2023,6,27,Tuesday
2023-08-05 04:40:00,2023,8,5,Saturday
2023-08-05 23:57:00,2023,8,5,Saturday
2024-03-17 04:59:00,2024,3,17,Sunday
2023-12-28 19:54:00,2023,12,28,Thursday
2024-02-05 09:56:00,2024,2,5,Monday
2024-03-02 09:44:00,2024,3,2,Saturday
2023-10-12 09:52:00,2023,10,12,Thursday
2024-02-15 16:48:00,2024,2,15,Thursday
2023-06-07 14:13:00,2023,6,7,Wednesday
2023-06-23 22:23:00,2023,6,23,Friday
2023-08-18 11:02:00,2023,8,18,Friday
2024-03-12 12:12:00,2024,3,12,Tuesday
2024-03-29 08:25:00,2024,3,29,Friday
2023-07-07 22:45:00,2023,7,7,Friday
2024-02-05 22:40:00,2024,2,5,Monday
2023-11-19 02:55:00,2023,11,19,Sunday
2024-01-02 20:40:00,2024,1,2,Tuesday
2023-09-01 23:17:00,2023,9,1,Friday
2024-02-17 23:37:00,2024,2,17,Saturday
2024-02-03 10:26:00,2024,2,3,Saturday
2023-08-01 17:31:00,2023,8,1,Tuesday
2023-06-26 07:01:00,2023,6,26,Monday
2024-01-02 01:02:00,2024,1,2,Tuesday
2024-02-14 16:23:00,2024,2,14,Wednesday
2023-12-20 12:31:00,2023,12,20,Wednesday
2023-05-24 10:57:00,2023,5,24,Wednesday
2024-02-04 06:22:00,2024,2,4,Sunday
2023-08-13 00:28:00,2023,8,13,Sunday
2023-09-26 04:46:00,2023,9,26,Tuesday
2023-09-03 01:32:00,2023,9,3,Sunday
2023-06-20 07:42:00,2023,6,20,Tuesday
2023-12-07 07:51:00,2023,12,7,Thursday
2023-08-04 06:31:00,2023,8,4,Friday
2023-07-28 22:10:00,2023,7,28,Friday
2024-03-03 16:50:00,2024,3,3,Sunday
2023-12-15 17:08:00,2023,12,15,Friday
2023-07-26 17:21:00,2023,7,26,Wednesday
2023-10-23 14:32:00,2023,10,23,Monday
2024-01-26 17:36:00,2024,1,26,Friday
2023-11-18 01:55:00,2023,11,18,Saturday
2023-08-24 22:06:00,2023,8,24,Thursday
2024-04-09 01:24:00,2024,4,9,Tuesday
2023-08-02 15:10:00,2023,8,2,Wednesday
2023-12-03 23:18:00,2023,12,3,Sunday
2023-11-09 01:17:00,2023,11,9,Thursday
2023-10-27 18:55:00,2023,10,27,Friday
2023-06-11 06:40:00,2023,6,11,Sunday
2024-02-06 22:07:00,2024,2,6,Tuesday
2024-04-11 21:41:00,2024,4,11,Thursday
2023-09-11 23:58:00,2023,9,11,Monday
2023-10-06 07:47:00,2023,10,6,Friday
2023-11-29 14:19:00,2023,11,29,Wednesday
2023-07-11 00:23:00,2023,7,11,Tuesday
2023-05-23 20:40:00,2023,5,23,Tuesday
2023-12-21 23:15:00,2023,12,21,Thursday
2023-08-05 20:56:00,2023,8,5,Saturday
2023-05-29 06:57:00,2023,5,29,Monday
2024-01-25 05:24:00,2024,1,25,Thursday
2023-10-15 22:41:00,2023,10,15,Sunday
2023-08-21 18:13:00,2023,8,21,Monday
2024-03-16 09:45:00,2024,3,16,Saturday
2023-12-12 13:32:00,2023,12,12,Tuesday
2023-10-24 01:57:00,2023,10,24,Tuesday
2023-05-30 19:37:00,2023,5,30,Tuesday
2023-08-18 01:36:00,2023,8,18,Friday
2023-07-21 14:36:00,2023,7,21,Friday
2023-11-11 15:02:00,2023,11,11,Saturday
2023-09-17 14:25:00,2023,9,17,Sunday
2023-12-27 02:24:00,2023,12,27,Wednesday
2023-12-06 07:08:00,2023,12,6,Wednesday
2023-08-06 00:59:00,2023,8,6,Sunday
2023-12-10 12:01:00,2023,12,10,Sunday
2024-02-11 01:26:00,2024,2,11,Sunday
2023-09-29 04:25:00,2023,9,29,Friday
2023-09-17 21:28:00,2023,9,17,Sunday
2023-08-15 19:57:00,2023,8,15,Tuesday
2023-08-16 07:29:00,2023,8,16,Wednesday
2023-05-20 02:16:00,2023,5,20,Saturday
2024-02-03 18:13:00,2024,2,3,Saturday
2023-08-17 09:44:00,2023,8,17,Thursday
2023-12-18 11:10:00,2023,12,18,Monday
2023-07-13 07:19:00,2023,7,13,Thursday
2023-09-07 00:02:00,2023,9,7,Thursday
2023-05-18 11:41:00,2023,5,18,Thursday
2024-02-04 05:46:00,2024,2,4,Sunday
2023-12-25 09:15:00,2023,12,25,Monday
2023-06-02 13:59:00,2023,6,2,Friday
2023-11-07 14:32:00,2023,11,7,Tuesday
2023-07-26 06:01:00,2023,7,26,Wednesday
2024-04-11 13:34:00,2024,4,11,Thursday
2023-07-04 06:59:00,2023,7,4,Tuesday
2023-08-05 19:12:00,2023,8,5,Saturday
2023-06-28 04:12:00,2023,6,28,Wednesday
2023-10-16 03:14:00,2023,10,16,Monday
2023-05-28 15:07:00,2023,5,28,Sunday
2023-08-07 18:41:00,2023,8,7,Monday
2023-07-27 06:46:00,2023,7,27,Thursday
2023-05-25 10:55:00,2023,5,25,Thursday
2023-07-19 13:01:00,2023,7,19,Wednesday
2023-05-04 23:10:00,2023,5,4,Thursday
2024-02-21 01:55:00,2024,2,21,Wednesday
2023-07-08 23:48:00,2023,7,8,Saturday
2023-07-12 21:13:00,2023,7,12,Wednesday
2024-02-22 16:04:00,2024,2,22,Thursday
2024-02-05 18:33:00,2024,2,5,Monday
2024-02-18 09:40:00,2024,2,18,Sunday
2024-02-08 18:34:00,2024,2,8,Thursday
2024-02-16 11:44:00,2024,2,16,Friday
2024-01-31 22:20:00,2024,1,31,Wednesday
2024-02-11 01:03:00,2024,2,11,Sunday
2024-02-13 11:44:00,2024,2,13,Tuesday
2023-06-25 11:53:00,2023,6,25,Sunday
2023-10-15 13:30:00,2023,10,15,Sunday
2023-07-02 03:02:00,2023,7,2,Sunday
2023-07-19 08:41:00,2023,7,19,Wednesday
2024-03-06 14:12:00,2024,3,6,Wednesday
2024-04-22 16:45:00,2024,4,22,Monday
2023-11-17 05:06:00,2023,11,17,Friday
2023-07-17 13:34:00,2023,7,17,Monday
2023-12-23 06:58:00,2023,12,23,Saturday
2023-05-04 00:44:00,2023,5,4,Thursday
2023-08-01 20:23:00,2023,8,1,Tuesday
2023-11-15 04:33:00,2023,11,15,Wednesday
2023-09-03 04:03:00,2023,9,3,Sunday
2023-08-07 01:40:00,2023,8,7,Monday
2024-01-21 02:09:00,2024,1,21,Sunday
2023-06-30 17:30:00,2023,6,30,Friday
2024-04-16 19:26:00,2024,4,16,Tuesday
2023-05-11 17:50:00,2023,5,11,Thursday
2024-04-15 03:45:00,2024,4,15,Monday
2024-04-04 08:29:00,2024,4,4,Thursday
2023-08-07 19:29:00,2023,8,7,Monday
2024-02-26 07:08:00,2024,2,26,Monday
2023-09-25 03:00:00,2023,9,25,Monday
2023-09-19 22:01:00,2023,9,19,Tuesday
2023-08-01 23:28:00,2023,8,1,Tuesday
2024-01-20 11:01:00,2024,1,20,Saturday
2024-02-18 14:25:00,2024,2,18,Sunday
2023-07-29 07:41:00,2023,7,29,Saturday
2023-10-14 01:08:00,2023,10,14,Saturday
2024-04-12 06:28:00,2024,4,12,Friday
2024-01-31 17:34:00,2024,1,31,Wednesday
2024-04-15 15:19:00,2024,4,15,Monday
2023-06-22 19:10:00,2023,6,22,Thursday
2023-10-11 03:07:00,2023,10,11,Wednesday
2023-09-28 17:57:00,2023,9,28,Thursday
2024-03-12 13:07:00,2024,3,12,Tuesday
2023-06-07 10:42:00,2023,6,7,Wednesday
2024-01-04 06:06:00,2024,1,4,Thursday
2023-10-27 02:23:00,2023,10,27,Friday
2023-09-27 11:09:00,2023,9,27,Wednesday
2023-06-01 23:15:00,2023,6,1,Thursday
2023-12-12 00:34:00,2023,12,12,Tuesday
2024-03-28 02:47:00,2024,3,28,Thursday
2023-09-10 00:40:00,2023,9,10,Sunday
2023-10-26 21:46:00,2023,10,26,Thursday
2024-01-10 19:38:00,2024,1,10,Wednesday
2023-09-07 22:57:00,2023,9,7,Thursday
2023-05-02 20:50:00,2023,5,2,Tuesday
2023-06-26 07:17:00,2023,6,26,Monday
2023-05-15 12:03:00,2023,5,15,Monday
2023-05-21 19:47:00,2023,5,21,Sunday
2023-06-06 07:47:00,2023,6,6,Tuesday
2023-10-10 10:13:00,2023,10,10,Tuesday
2023-06-05 18:13:00,2023,6,5,Monday
2024-04-03 06:53:00,2024,4,3,Wednesday
2023-06-28 07:24:00,2023,6,28,Wednesday
2023-07-27 21:41:00,2023,7,27,Thursday
2023-05-06 12:36:00,2023,5,6,Saturday
2023-08-15 09:12:00,2023,8,15,Tuesday
2023-07-15 15:30:00,2023,7,15,Saturday
2023-08-10 20:12:00,2023,8,10,Thursday
2024-03-27 07:19:00,2024,3,27,Wednesday
2023-10-23 04:06:00,2023,10,23,Monday
2023-05-06 20:21:00,2023,5,6,Saturday
2023-07-06 12:15:00,2023,7,6,Thursday
2024-03-10 13:04:00,2024,3,10,Sunday
2024-03-25 00:02:00,2024,3,25,Monday
2023-11-28 05:38:00,2023,11,28,Tuesday
2023-05-20 17:24:00,2023,5,20,Saturday
2024-02-12 15:45:00,2024,2,12,Monday
2024-01-14 13:22:00,2024,1,14,Sunday
2023-10-23 01:27:00,2023,10,23,Monday
2023-11-15 07:10:00,2023,11,15,Wednesday
2023-10-19 15:35:00,2023,10,19,Thursday
2024-04-22 00:27:00,2024,4,22,Monday
2023-10-23 14:01:00,2023,10,23,Monday
2024-02-22 23:45:00,2024,2,22,Thursday
2023-08-20 07:03:00,2023,8,20,Sunday
2024-02-26 03:15:00,2024,2,26,Monday
2023-11-14 15:13:00,2023,11,14,Tuesday
2023-06-11 17:17:00,2023,6,11,Sunday
2024-01-15 03:25:00,2024,1,15,Monday
2023-08-31 05:00:00,2023,8,31,Thursday
2023-07-18 23:48:00,2023,7,18,Tuesday
2023-12-07 09:11:00,2023,12,7,Thursday
2023-12-27 16:02:00,2023,12,27,Wednesday
2023-07-22 04:58:00,2023,7,22,Saturday
2023-06-25 18:25:00,2023,6,25,Sunday
2023-12-19 07:04:00,2023,12,19,Tuesday
2023-08-26 14:58:00,2023,8,26,Saturday
2023-07-30 02:34:00,2023,7,30,Sunday
2024-04-17 09:14:00,2024,4,17,Wednesday
2023-08-10 22:36:00,2023,8,10,Thursday
2023-10-12 17:56:00,2023,10,12,Thursday
2023-09-02 13:26:00,2023,9,2,Saturday
2024-01-29 03:25:00,2024,1,29,Monday
2023-12-20 07:23:00,2023,12,20,Wednesday
2023-12-03 11:57:00,2023,12,3,Sunday
2023-08-06 15:04:00,2023,8,6,Sunday
2023-07-12 05:53:00,2023,7,12,Wednesday
2023-10-11 16:45:00,2023,10,11,Wednesday
2023-08-03 16:24:00,2023,8,3,Thursday
2024-01-20 04:41:00,2024,1,20,Saturday
2023-08-10 11:58:00,2023,8,10,Thursday
2023-06-30 16:44:00,2023,6,30,Friday
2023-11-23 19:45:00,2023,11,23,Thursday
2023-05-10 01:29:00,2023,5,10,Wednesday
2024-02-14 15:31:00,2024,2,14,Wednesday
2023-09-18 22:22:00,2023,9,18,Monday
2023-06-14 15:56:00,2023,6,14,Wednesday
2023-11-25 23:02:00,2023,11,25,Saturday
2024-03-02 15:50:00,2024,3,2,Saturday
2023-10-14 07:52:00,2023,10,14,Saturday
2024-01-19 07:09:00,2024,1,19,Friday
2023-09-04 07:49:00,2023,9,4,Monday
2023-06-04 04:07:00,2023,6,4,Sunday
2023-06-01 22:40:00,2023,6,1,Thursday
2024-04-15 07:56:00,2024,4,15,Monday
2023-06-02 11:00:00,2023,6,2,Friday
2023-10-29 15:51:00,2023,10,29,Sunday
2023-10-29 06:58:00,2023,10,29,Sunday
2024-04-17 11:12:00,2024,4,17,Wednesday
2023-09-02 12:47:00,2023,9,2,Saturday
2023-07-30 10:37:00,2023,7,30,Sunday
2023-08-24 03:51:00,2023,8,24,Thursday
2024-02-04 21:35:00,2024,2,4,Sunday
2024-04-14 05:45:00,2024,4,14,Sunday
2023-10-20 21:54:00,2023,10,20,Friday
2023-12-12 12:37:00,2023,12,12,Tuesday
2023-11-17 04:49:00,2023,11,17,Friday
2023-09-01 10:56:00,2023,9,1,Friday
2023-08-26 17:41:00,2023,8,26,Saturday
2024-01-27 09:07:00,2024,1,27,Saturday
2023-05-17 01:27:00,2023,5,17,Wednesday
2023-11-07 03:25:00,2023,11,7,Tuesday
2023-09-10 19:58:00,2023,9,10,Sunday
2024-04-08 14:12:00,2024,4,8,Monday
2024-03-14 09:11:00,2024,3,14,Thursday
2024-04-08 04:33:00,2024,4,8,Monday
2024-02-19 21:45:00,2024,2,19,Monday
2023-06-08 20:59:00,2023,6,8,Thursday
2023-10-27 18:51:00,2023,10,27,Friday
2023-10-06 04:27:00,2023,10,6,Friday
2023-12-31 17:43:00,2023,12,31,Sunday
2023-12-11 00:07:00,2023,12,11,Monday
2023-06-10 12:25:00,2023,6,10,Saturday
2023-09-13 11:10:00,2023,9,13,Wednesday
2024-01-31 23:34:00,2024,1,31,Wednesday
2023-11-26 05:00:00,2023,11,26,Sunday
2023-05-04 03:57:00,2023,5,4,Thursday
2023-05-03 03:03:00,2023,5,3,Wednesday
2023-10-07 15:09:00,2023,10,7,Saturday
2023-11-19 10:05:00,2023,11,19,Sunday
2023-09-30 12:45:00,2023,9,30,Saturday
2023-05-28 23:03:00,2023,5,28,Sunday
2023-06-23 13:37:00,2023,6,23,Friday
2023-12-30 19:40:00,2023,12,30,Saturday
2023-06-29 01:34:00,2023,6,29,Thursday
2024-03-15 06:03:00,2024,3,15,Friday
2023-10-01 10:37:00,2023,10,1,Sunday
2024-04-13 19:22:00,2024,4,13,Saturday
2024-03-11 09:26:00,2024,3,11,Monday
2023-10-12 08:50:00,2023,10,12,Thursday
2023-09-22 17:37:00,2023,9,22,Friday
2023-10-18 23:59:00,2023,10,18,Wednesday
2024-03-07 17:43:00,2024,3,7,Thursday
2024-04-07 07:07:00,2024,4,7,Sunday
2023-08-01 22:55:00,2023,8,1,Tuesday
2023-12-01 04:18:00,2023,12,1,Friday
2023-09-11 14:26:00,2023,9,11,Monday
2024-03-17 10:39:00,2024,3,17,Sunday
2023-09-13 02:01:00,2023,9,13,Wednesday
2024-03-27 22:58:00,2024,3,27,Wednesday
2024-04-17 10:21:00,2024,4,17,Wednesday
2024-03-11 13:02:00,2024,3,11,Monday
2024-04-01 21:47:00,2024,4,1,Monday
2023-07-29 00:21:00,2023,7,29,Saturday
2023-05-16 18:23:00,2023,5,16,Tuesday
2024-02-15 13:47:00,2024,2,15,Thursday
2023-09-27 23:52:00,2023,9,27,Wednesday
2024-02-19 23:31:00,2024,2,19,Monday
2023-11-16 05:37:00,2023,11,16,Thursday
2024-03-19 08:33:00,2024,3,19,Tuesday
2024-03-12 13:15:00,2024,3,12,Tuesday
2023-06-08 14:52:00,2023,6,8,Thursday
2023-08-20 16:43:00,2023,8,20,Sunday
2023-09-08 03:18:00,2023,9,8,Friday
2024-03-01 14:12:00,2024,3,1,Friday
2023-10-04 06:56:00,2023,10,4,Wednesday
2023-09-12 10:17:00,2023,9,12,Tuesday
2023-11-27 15:54:00,2023,11,27,Monday
2023-11-20 01:01:00,2023,11,20,Monday
2023-08-28 01:01:00,2023,8,28,Monday
2023-11-02 01:43:00,2023,11,2,Thursday
2023-12-02 13:51:00,2023,12,2,Saturday
2024-04-05 19:28:00,2024,4,5,Friday
2023-07-21 11:42:00,2023,7,21,Friday
2023-05-27 04:25:00,2023,5,27,Saturday
2023-07-14 03:36:00,2023,7,14,Friday
2024-03-18 19:42:00,2024,3,18,Monday
2024-03-11 17:56:00,2024,3,11,Monday
2024-01-02 04:22:00,2024,1,2,Tuesday
2023-09-05 05:37:00,2023,9,5,Tuesday
2024-01-01 21:11:00,2024,1,1,Monday
2024-02-02 23:48:00,2024,2,2,Friday
2023-05-05 13:22:00,2023,5,5,Friday
2024-04-11 10:29:00,2024,4,11,Thursday
2024-01-02 00:58:00,2024,1,2,Tuesday
2023-09-22 14:22:00,2023,9,22,Friday
2023-11-28 16:25:00,2023,11,28,Tuesday
2023-08-10 20:52:00,2023,8,10,Thursday
2023-07-23 22:40:00,2023,7,23,Sunday
2024-01-06 13:36:00,2024,1,6,Saturday
2024-04-19 20:59:00,2024,4,19,Friday
2023-05-16 22:30:00,2023,5,16,Tuesday
2023-07-13 00:29:00,2023,7,13,Thursday
2023-09-04 13:17:00,2023,9,4,Monday
2023-05-17 07:09:00,2023,5,17,Wednesday
2023-07-04 18:39:00,2023,7,4,Tuesday
2023-09-14 20:07:00,2023,9,14,Thursday
2023-12-01 12:00:00,2023,12,1,Friday
2023-10-27 01:31:00,2023,10,27,Friday
2023-11-20 17:30:00,2023,11,20,Monday
2024-02-15 03:50:00,2024,2,15,Thursday
2023-11-16 17:10:00,2023,11,16,Thursday
2023-11-18 12:37:00,2023,11,18,Saturday
2024-04-26 11:55:00,2024,4,26,Friday
2023-06-17 11:48:00,2023,6,17,Saturday
2023-10-11 19:42:00,2023,10,11,Wednesday
2023-06-25 06:22:00,2023,6,25,Sunday
2024-01-17 04:11:00,2024,1,17,Wednesday
2023-10-28 22:37:00,2023,10,28,Saturday
2023-08-07 10:59:00,2023,8,7,Monday
2024-03-10 10:36:00,2024,3,10,Sunday
2023-10-20 21:49:00,2023,10,20,Friday
2023-12-08 09:54:00,2023,12,8,Friday
2023-10-21 21:22:00,2023,10,21,Saturday
2024-02-07 03:58:00,2024,2,7,Wednesday
2023-11-29 09:53:00,2023,11,29,Wednesday
2023-09-20 17:25:00,2023,9,20,Wednesday
2023-07-14 01:06:00,2023,7,14,Friday
2024-03-17 10:45:00,2024,3,17,Sunday
2023-07-12 03:29:00,2023,7,12,Wednesday
2023-12-02 14:55:00,2023,12,2,Saturday
2024-01-06 11:09:00,2024,1,6,Saturday
2023-05-20 00:56:00,2023,5,20,Saturday
2024-04-18 18:22:00,2024,4,18,Thursday
2023-11-04 11:04:00,2023,11,4,Saturday
2024-01-20 06:46:00,2024,1,20,Saturday
2023-11-19 19:45:00,2023,11,19,Sunday
2023-05-04 18:09:00,2023,5,4,Thursday
2023-08-22 12:43:00,2023,8,22,Tuesday
2023-12-13 03:20:00,2023,12,13,Wednesday
2023-07-21 17:46:00,2023,7,21,Friday
2023-08-26 15:11:00,2023,8,26,Saturday
2023-10-28 03:49:00,2023,10,28,Saturday
2023-12-15 15:56:00,2023,12,15,Friday
2023-10-16 06:18:00,2023,10,16,Monday
2023-12-13 04:03:00,2023,12,13,Wednesday
2023-08-17 13:35:00,2023,8,17,Thursday
2024-03-31 19:13:00,2024,3,31,Sunday
2023-12-25 17:31:00,2023,12,25,Monday
2024-02-20 01:44:00,2024,2,20,Tuesday
2023-08-27 04:39:00,2023,8,27,Sunday
2023-08-17 18:06:00,2023,8,17,Thursday
2023-11-23 06:49:00,2023,11,23,Thursday
2023-06-12 17:52:00,2023,6,12,Monday
2023-09-13 21:40:00,2023,9,13,Wednesday
2023-08-27 20:13:00,2023,8,27,Sunday
2024-02-01 14:45:00,2024,2,1,Thursday
2023-11-17 08:49:00,2023,11,17,Friday
2024-01-31 16:17:00,2024,1,31,Wednesday
2023-08-15 01:30:00,2023,8,15,Tuesday
2024-02-24 02:20:00,2024,2,24,Saturday
2023-06-23 16:49:00,2023,6,23,Friday
2023-11-23 21:58:00,2023,11,23,Thursday
2023-05-27 19:17:00,2023,5,27,Saturday
2023-05-14 16:01:00,2023,5,14,Sunday
2023-10-11 16:11:00,2023,10,11,Wednesday
2023-08-07 19:00:00,2023,8,7,Monday
2024-04-03 08:28:00,2024,4,3,Wednesday
2023-09-20 13:42:00,2023,9,20,Wednesday
2023-05-15 00:48:00,2023,5,15,Monday
2023-08-17 20:45:00,2023,8,17,Thursday
2024-04-09 10:54:00,2024,4,9,Tuesday
2023-10-15 06:07:00,2023,10,15,Sunday
2023-12-09 08:17:00,2023,12,9,Saturday
2023-10-19 08:27:00,2023,10,19,Thursday
2023-09-12 11:02:00,2023,9,12,Tuesday
2024-03-03 19:50:00,2024,3,3,Sunday
2023-10-11 18:11:00,2023,10,11,Wednesday
2024-01-03 04:54:00,2024,1,3,Wednesday
2023-05-30 18:42:00,2023,5,30,Tuesday
2023-08-27 01:04:00,2023,8,27,Sunday
2023-10-09 03:08:00,2023,10,9,Monday
2023-11-09 11:24:00,2023,11,9,Thursday
2023-05-02 19:16:00,2023,5,2,Tuesday
2023-09-28 14:02:00,2023,9,28,Thursday
2023-11-20 00:36:00,2023,11,20,Monday
2023-12-19 23:48:00,2023,12,19,Tuesday
2023-07-07 17:20:00,2023,7,7,Friday
2023-07-21 19:39:00,2023,7,21,Friday
2023-05-25 18:01:00,2023,5,25,Thursday
2023-07-19 15:40:00,2023,7,19,Wednesday
2023-06-25 14:47:00,2023,6,25,Sunday
2023-05-17 18:16:00,2023,5,17,Wednesday
2023-12-22 21:35:00,2023,12,22,Friday
2023-07-13 18:47:00,2023,7,13,Thursday
2023-12-22 05:03:00,2023,12,22,Friday
2024-01-09 09:00:00,2024,1,9,Tuesday
2023-11-24 19:57:00,2023,11,24,Friday
2024-02-14 02:53:00,2024,2,14,Wednesday
2023-10-31 01:28:00,2023,10,31,Tuesday
2023-11-07 22:15:00,2023,11,7,Tuesday
2024-03-20 10:07:00,2024,3,20,Wednesday
2023-06-03 03:40:00,2023,6,3,Saturday
2024-03-01 23:53:00,2024,3,1,Friday
2023-06-02 22:35:00,2023,6,2,Friday
2023-06-07 10:05:00,2023,6,7,Wednesday
2023-10-15 11:25:00,2023,10,15,Sunday
2024-02-26 07:31:00,2024,2,26,Monday
2023-08-12 00:48:00,2023,8,12,Saturday
2023-09-27 06:30:00,2023,9,27,Wednesday
2023-09-21 08:21:00,2023,9,21,Thursday
2024-03-07 07:52:00,2024,3,7,Thursday
2023-10-01 17:28:00,2023,10,1,Sunday
2023-06-26 02:11:00,2023,6,26,Monday
2024-01-02 23:08:00,2024,1,2,Tuesday
2023-05-10 08:48:00,2023,5,10,Wednesday
2024-01-20 08:05:00,2024,1,20,Saturday
2024-02-02 02:33:00,2024,2,2,Friday
2024-01-25 13:19:00,2024,1,25,Thursday
2023-05-08 00:22:00,2023,5,8,Monday
2023-11-17 11:17:00,2023,11,17,Friday
2023-08-03 18:32:00,2023,8,3,Thursday
2023-09-13 12:06:00,2023,9,13,Wednesday
2024-03-02 21:26:00,2024,3,2,Saturday
2023-05-12 05:36:00,2023,5,12,Friday
2023-08-19 21:44:00,2023,8,19,Saturday
2024-01-17 10:31:00,2024,1,17,Wednesday
2023-09-22 19:24:00,2023,9,22,Friday
2023-09-06 17:05:00,2023,9,6,Wednesday
2023-11-20 17:00:00,2023,11,20,Monday
2023-07-01 05:13:00,2023,7,1,Saturday
2023-07-26 04:52:00,2023,7,26,Wednesday
2024-02-16 01:57:00,2024,2,16,Friday
2023-07-13 22:30:00,2023,7,13,Thursday
2024-01-13 01:18:00,2024,1,13,Saturday
2024-02-03 16:28:00,2024,2,3,Saturday
2023-10-26 00:38:00,2023,10,26,Thursday
2023-09-27 19:37:00,2023,9,27,Wednesday
2024-03-11 05:19:00,2024,3,11,Monday
2023-12-11 21:21:00,2023,12,11,Monday
2024-01-07 15:06:00,2024,1,7,Sunday
2023-05-14 23:20:00,2023,5,14,Sunday
2023-06-05 16:13:00,2023,6,5,Monday
2024-01-01 17:46:00,2024,1,1,Monday
2023-06-17 21:11:00,2023,6,17,Saturday
2023-12-02 04:52:00,2023,12,2,Saturday
2024-03-17 21:10:00,2024,3,17,Sunday
2023-06-26 07:37:00,2023,6,26,Monday
2023-12-01 01:44:00,2023,12,1,Friday
2023-12-09 14:09:00,2023,12,9,Saturday
2023-09-19 18:39:00,2023,9,19,Tuesday
